hue_4p,0,2.5917642345363467,2.6,2.376557744621867
hue_4p,1,2.236825917812782,2.41,2.0093182545134813
hue_4p,2,1.935138416315859,2.02,1.723086845774385
hue_4p,3,1.676989919757042,1.63,1.4755618314923395
hue_4p,4,1.4652604960692408,1.43,1.2963377124620221
hue_8m,0,2.160008031695024,1.58,2.157823342613387
hue_8m,1,1.9417157717859235,1.58,1.830424867950878
hue_8m,2,2.594074648081137,2.04,2.5653022491100685
hue_8m,3,2.985085947345541,3.02,2.991652084811083
hue_8m,4,2.902776469954892,2.73,2.86484000698399
