hue_7m,0,4.1793721111210616,4.58,3.757974509890131
hue_7m,1,3.457009105421043,3.98,2.9835370134398005
hue_7m,2,2.8392108465049266,3.2,2.3890060814320715
hue_7m,3,2.3121572659223597,2.4,1.8851312552304669
hue_7m,4,1.8694342327123201,1.7999999999999998,1.4778804364854476
hue_7m,5,1.5049063369126126,1.4,1.1700966877617769
hue_7m,6,1.2066374837430578,1.02,0.9135649690191379
hue_7m,7,0.963349571362806,0.6200000000000001,0.6837950780276367
hue_7m,8,1.5809895651339767,0.8399999999999999,1.1667678029265538
hue_7m,9,1.3462987585824946,0.8399999999999999,1.0350315307151314
hue_7m,10,1.173039071556031,0.8399999999999999,0.9383499989394792
hue_7m,11,1.052353396128849,0.7800000000000002,0.8638527845316117
hue_7m,12,0.9488866501342228,0.7599999999999998,0.8085988227151226
hue_7m,13,0.8855125173707705,0.7400000000000002,0.7706896198770004
hue_7m,14,0.8232473763483341,0.7000000000000002,0.7337442759551269
hue_7m,15,0.7643354003674663,0.6799999999999997,0.699111946130591
hue_7m,16,0.7520034537742921,0.6799999999999997,0.6950942587117694
hue_7m,17,0.9152384108839531,0.7400000000000002,0.7869209755401609
hue_7m,18,0.8679634821331375,0.7199999999999998,0.7591066795966483
hue_7m,19,0.824106603752119,0.7000000000000002,0.7338425860519395
hue_1p,0,4.1793721111210616,4.58,3.757974509890131
hue_1p,1,3.457009105421043,3.98,2.9835370134398005
hue_1p,2,2.8392108465049266,3.2,2.3890060814320715
hue_1p,3,2.3121572659223597,2.4,1.8851312552304669
hue_1p,4,1.8694342327123201,1.7999999999999998,1.4778804364854476
hue_1p,5,1.5049063369126126,1.4,1.1700966877617769
hue_1p,6,1.2066374837430578,1.02,0.9135649690191379
hue_1p,7,0.963349571362806,0.6200000000000001,0.6837950780276367
hue_1p,8,1.5809895651339767,0.8399999999999999,1.1667678029265538
hue_1p,9,1.3462987585824946,0.8399999999999999,1.0350315307151314
hue_1p,10,1.173039071556031,0.8399999999999999,0.9383499989394792
hue_1p,11,1.4788253605162143,1.0,1.1224333438885647
hue_1p,12,1.3230848234777022,0.96,1.0459571864716577
hue_1p,13,1.1936545620341499,0.9399999999999995,0.9942937350999017
hue_1p,14,1.1244552617231123,0.9199999999999999,0.9602669161892141
hue_1p,15,1.0604749906906505,0.9000000000000004,0.9287773926143457
hue_1p,16,1.0035926884423323,0.8799999999999999,0.9001257586463272
hue_1p,17,1.0055494238712304,0.8799999999999999,0.9010501614932176
hue_1p,18,1.1370148307330292,0.9399999999999995,0.9727891345193793
hue_1p,19,1.081979715637543,0.9199999999999999,0.9474319494994576
hue_6p,0,4.1793721111210616,4.58,3.757974509890131
hue_6p,1,3.457009105421043,3.98,2.9835370134398005
hue_6p,2,2.8392108465049266,3.2,2.3890060814320715
hue_6p,3,2.3121572659223597,2.4,1.8851312552304669
hue_6p,4,1.8694342327123201,1.7999999999999998,1.4778804364854476
hue_6p,5,3.216783865038436,1.94,2.5114557146017766
hue_6p,6,2.8118786941290934,1.94,2.2638058988360235
hue_6p,7,2.5139220448462156,1.94,2.0863266312193827
hue_6p,8,2.291127842051793,1.9,1.9764203624785113
hue_6p,9,2.135233316394147,1.8399999999999999,1.8985683002726268
hue_6p,10,1.9946254082551746,1.7799999999999998,1.8342093957388905
hue_6p,11,1.8949733525053736,1.7399999999999998,1.7883628546353187
hue_6p,12,1.789216059337408,1.7199999999999998,1.740703368673877
hue_6p,13,1.6819340065056103,1.6799999999999997,1.6944451933148628
hue_6p,14,1.8329374586159943,1.6799999999999997,1.722216747055945
hue_6p,15,1.7680118642373204,1.6600000000000001,1.6863499749190316
hue_6p,16,1.7108369965392742,1.6400000000000001,1.6554981414126697
hue_6p,17,1.668621784070523,1.62,1.6335311706439528
hue_6p,18,1.6193762049394453,1.62,1.607595336064179
hue_6p,19,1.733143343014416,1.6400000000000001,1.658953283926063
hue_5p,0,4.1793721111210616,4.58,3.757974509890131
hue_5p,1,3.457009105421043,3.98,2.9835370134398005
hue_5p,2,2.8392108465049266,3.2,2.3890060814320715
hue_5p,3,4.729192490988339,3.24,3.8805694091018044
hue_5p,4,4.20959987619165,3.24,3.501813923496994
hue_5p,5,3.8119025616182585,3.24,3.311967293723396
hue_5p,6,3.5271738505030505,3.08,3.1554728162143104
hue_5p,7,3.308558890375314,2.94,3.032423364550663
hue_5p,8,3.970715157771815,3.1799999999999997,3.375476328702665
hue_5p,9,3.7377359518703104,3.16,3.2672012225782394
hue_5p,10,3.535914361969974,3.1399999999999997,3.1980975006878465
hue_5p,11,3.426000846396348,3.0999999999999996,3.1563972132192264
hue_5p,12,3.324424388014182,3.08,3.118717150096627
hue_5p,13,3.2350843432560668,3.06,3.0860375647909426
hue_5p,14,3.2226734480096706,3.06,3.0838415849104814
hue_5p,15,3.1451042919198064,3.04,3.055859617043557
hue_5p,16,3.0941534783797424,3.02,3.037451710717151
hue_5p,17,3.195356048296673,3.04,3.0696304781945054
hue_5p,18,3.1663170061302233,3.04,3.0559371835605997
hue_5p,19,3.137263084688953,3.02,3.0418067910947713
hue_4m,0,4.1793721111210616,4.58,3.757974509890131
hue_4m,1,3.457009105421043,3.98,2.9835370134398005
hue_4m,2,2.8392108465049266,3.2,2.3890060814320715
hue_4m,3,2.3121572659223597,2.4,1.8851312552304669
hue_4m,4,1.8694342327123201,1.7999999999999998,1.4778804364854476
hue_4m,5,1.5049063369126126,1.4,1.1700966877617769
hue_4m,6,2.5473057528042866,1.54,1.9261675123190294
hue_4m,7,2.209751949697754,1.54,1.743682492306776
hue_4m,8,2.829454481690908,1.8599999999999999,2.1290778677432276
hue_4m,9,2.4941678113412875,1.8599999999999999,1.983779240100247
hue_4m,10,2.2945419224204007,1.7799999999999998,1.891250298666161
hue_4m,11,2.118439444602667,1.7599999999999998,1.8216306489013299
hue_4m,12,2.2911545949711565,1.8199999999999998,1.8997648987219193
hue_4m,13,2.718597501088492,1.94,2.097333394584588
hue_4m,14,2.471807557987841,1.92,2.0061251339289723
hue_4m,15,2.340975007711301,1.9,1.9613230580388121
hue_4m,16,2.2208672324358973,1.88,1.9239462802693872
hue_4m,17,2.1166875968932395,1.8599999999999999,1.893128416706996
hue_4m,18,2.114643212383596,1.8599999999999999,1.8923798693289884
hue_4m,19,2.0292949534362985,1.8399999999999999,1.8673439417017255
hue_7p,0,4.1793721111210616,4.58,3.757974509890131
hue_7p,1,3.457009105421043,3.98,2.9835370134398005
hue_7p,2,2.8392108465049266,3.2,2.3890060814320715
hue_7p,3,4.729192490988339,3.24,3.8805694091018044
hue_7p,4,4.20959987619165,3.24,3.501813923496994
hue_7p,5,3.8119025616182585,3.24,3.311967293723396
hue_7p,6,3.5271738505030505,3.08,3.1554728162143104
hue_7p,7,3.308558890375314,2.94,3.032423364550663
hue_7p,8,3.1209396890795853,2.9,2.947216422999053
hue_7p,9,2.977336343821664,2.84,2.876308659537172
hue_7p,10,2.8476282338512924,2.78,2.817205618028973
hue_7p,11,2.724449978544456,2.7399999999999998,2.7693808864980722
hue_7p,12,2.5877666629220606,2.7199999999999998,2.7186856632088015
hue_7p,13,2.4448019635985196,2.68,2.6683907816686108
hue_7p,14,2.2138970380625995,2.68,2.6177664737122557
hue_7p,15,1.972833167872441,2.66,2.4094611206145333
hue_7p,16,1.7418991491175855,2.66,1.7834843116689565
hue_7p,17,1.4904909890615534,2.66,1.4172528396648088
hue_7p,18,1.2414800603433016,1.2199999999999998,1.089432493530953
hue_7p,19,1.9271858530307036,2.66,1.7664738683074113
hue_4p,0,4.1793721111210616,4.58,3.757974509890131
hue_4p,1,3.457009105421043,3.98,2.9835370134398005
hue_4p,2,5.81997481695876,4.04,5.155010892206634
hue_4p,3,5.263705248959206,4.04,4.546730792626924
hue_4p,4,4.808670696179856,4.04,4.247086398354686
hue_4p,5,4.466191837430653,4.02,4.054765912746534
hue_4p,6,4.19947697179196,3.88,3.9210527796521903
hue_4p,7,3.9922237093666144,3.74,3.809639730865288
hue_4p,8,3.8219731923590228,3.6399999999999997,3.719175315707946
hue_4p,9,4.275114419702547,3.8,3.9269298647277373
hue_4p,10,4.119835833375541,3.76,3.8500673107258754
hue_4p,11,3.990547659456541,3.74,3.7968587275852643
hue_4p,12,3.919152473012306,3.7199999999999998,3.761916833982446
hue_4p,13,3.8518619584303977,3.7,3.7294836860968275
hue_4p,14,3.7905791155312434,3.6799999999999997,3.7000615627310713
hue_4p,15,3.774189891954509,3.6799999999999997,3.6981997476928843
hue_4p,16,3.7153051272179134,3.66,3.6724841962486385
hue_4p,17,3.663199075360437,3.6399999999999997,3.6504337201957426
hue_4p,18,3.611311201728843,3.62,3.636050130388795
hue_4p,19,3.5418015444720616,3.62,3.6199761844993286
hue_5m,0,4.1793721111210616,4.58,3.757974509890131
hue_5m,1,3.457009105421043,3.98,2.9835370134398005
hue_5m,2,2.8392108465049266,3.2,2.3890060814320715
hue_5m,3,2.3121572659223597,2.4,1.8851312552304669
hue_5m,4,3.8636638432799586,2.48,3.103406672013662
hue_5m,5,3.406491211869077,2.48,2.7853957105376264
hue_5m,6,3.061123114469682,2.48,2.5968931446525283
hue_5m,7,2.80140652808401,2.46,2.4838903515525894
hue_5m,8,2.6126261096098347,2.34,2.390199887366289
hue_5m,9,2.9205961928745308,2.44,2.536845232926143
hue_5m,10,3.3113522721181425,2.56,2.7291119546187623
hue_5m,11,3.8945015406774717,2.7399999999999998,3.1003738053202072
hue_5m,12,4.928915100901313,3.2199999999999998,4.022159367437004
hue_5m,13,4.412104203570696,3.2199999999999998,3.649136724186672
hue_5m,14,4.03403482136738,3.2199999999999998,3.4203102146069253
hue_5m,15,3.75103707445311,3.2199999999999998,3.3116355357539398
hue_5m,16,4.261931311355858,3.36,3.554970686563312
hue_5m,17,3.9950362039902165,3.34,3.4430129617134773
hue_5m,18,3.7686358052970403,3.34,3.3827491526254443
hue_5m,19,3.652713541567582,3.3,3.347525617803938
hue_3p,0,4.1793721111210616,4.58,3.757974509890131
hue_3p,1,3.457009105421043,3.98,2.9835370134398005
hue_3p,2,2.8392108465049266,3.2,2.3890060814320715
hue_3p,3,2.3121572659223597,2.4,1.8851312552304669
hue_3p,4,1.8694342327123201,1.7999999999999998,1.4778804364854476
hue_3p,5,1.5049063369126126,1.4,1.1700966877617769
hue_3p,6,1.2066374837430578,1.02,0.9135649690191379
hue_3p,7,0.963349571362806,0.6200000000000001,0.6837950780276367
hue_3p,8,1.5809895651339767,0.8399999999999999,1.1667678029265538
hue_3p,9,2.453358119833338,1.48,1.8463964638499855
hue_3p,10,2.134681190517543,1.48,1.6530658178007207
hue_3p,11,1.8963737587366185,1.46,1.541612343552095
hue_3p,12,2.3081019523120156,1.58,1.7548078187145442
hue_3p,13,2.0926010998682782,1.56,1.6571239721942579
hue_3p,14,1.908674153510871,1.54,1.598120969245667
hue_3p,15,1.814216573802958,1.52,1.5633109070423865
hue_3p,16,1.7275545768162126,1.5,1.5313441416812736
hue_3p,17,1.6514313515738426,1.48,1.5024447778272525
hue_3p,18,1.648740867203923,1.48,1.5014516717984283
hue_3p,19,1.5844384763692467,1.46,1.4760451412009847
hue_8p,0,4.1793721111210616,4.58,3.757974509890131
hue_8p,1,3.457009105421043,3.98,2.9835370134398005
hue_8p,2,2.8392108465049266,3.2,2.3890060814320715
hue_8p,3,2.3121572659223597,2.4,1.8851312552304669
hue_8p,4,3.8636638432799586,2.48,3.103406672013662
hue_8p,5,3.406491211869077,2.48,2.7853957105376264
hue_8p,6,3.061123114469682,2.48,2.5968931446525283
hue_8p,7,2.80140652808401,2.46,2.4838903515525894
hue_8p,8,2.6126261096098347,2.34,2.390199887366289
hue_8p,9,2.9205961928745308,2.44,2.536845232926143
hue_8p,10,3.3113522721181425,2.56,2.7291119546187623
hue_8p,11,3.0835418221072795,2.54,2.6363654797515554
hue_8p,12,3.284874421801214,2.6,2.7247176590879145
hue_8p,13,3.0778153751900277,2.58,2.651417634962945
hue_8p,14,2.906209043885837,2.56,2.606979293288048
hue_8p,15,2.829376277330467,2.54,2.5828070078938836
hue_8p,16,2.7592402267319334,2.54,2.5605038361551755
hue_8p,17,2.6970369101659637,2.52,2.5400855244850358
hue_8p,18,2.6960818986672117,2.52,2.5397081319498898
hue_8p,19,2.6424987600292456,2.5,2.521114013506553
hue_6m,0,4.1793721111210616,4.58,3.757974509890131
hue_6m,1,3.457009105421043,3.98,2.9835370134398005
hue_6m,2,2.8392108465049266,3.2,2.3890060814320715
hue_6m,3,4.729192490988339,3.24,3.8805694091018044
hue_6m,4,6.523134214184244,4.24,6.3297602206772305
hue_6m,5,6.018805358893686,4.24,5.5930634638848735
hue_6m,6,5.562690913255391,4.24,5.007262492770964
